-0.2957613170146942	-0.5780850648880005	-0.11686169356107712	-0.5910478830337524	-0.208945631980896	-0.4636210501194	0.27792713046073914	-0.615716814994812	-0.0993652418255806	0.1324368417263031
-0.2635264992713928	-0.2682380974292755	-0.19322679936885834	-1.0275547504425049	-0.3488028943538666	-0.8230248093605042	0.35045909881591797	-0.709059476852417	-0.5909328460693359	-0.14382125437259674
-0.411976158618927	-0.4625188708305359	-0.301485151052475	-0.9048377871513367	-0.4910997450351715	-0.35829949378967285	0.37908318638801575	-0.19948089122772217	-0.23237571120262146	0.143132284283638
-0.24740737676620483	-0.4150690734386444	-0.24174298346042633	-0.4376254677772522	-0.2941291034221649	-0.2789911925792694	0.21220670640468597	-0.33561623096466064	-0.13073930144309998	-0.16993510723114014
-0.3760840892791748	-0.6683279871940613	-0.19698235392570496	-0.9162184000015259	-0.2990246117115021	-0.6305790543556213	0.6375328898429871	-0.49212849140167236	-0.19779975712299347	-0.09008318930864334
-0.006950723007321358	-0.6692044734954834	-0.3435254991054535	-0.693848192691803	-0.4155523478984833	-0.7497237324714661	0.26631179451942444	-0.8094233870506287	0.029057621955871582	-0.07196430116891861
0.014279341325163841	-0.7006751298904419	-0.035948626697063446	-0.6700363755226135	0.039973560720682144	-0.7474083304405212	0.32850268483161926	-0.6233865022659302	-0.7912580370903015	0.015116175636649132
-0.16164295375347137	-0.8342281579971313	-0.5704253911972046	-0.7661436796188354	-0.7152904272079468	-0.7884505391120911	-0.28878575563430786	-0.9709404706954956	0.20691309869289398	-0.2751506567001343
-0.3798332214355469	-0.35416272282600403	-0.2800966799259186	-0.5434464812278748	-0.48429346084594727	-0.38035252690315247	0.37170326709747314	-0.8634527325630188	-0.29239553213119507	-0.21452680230140686
-0.7682605385780334	-0.36585578322410583	-0.2387370467185974	-0.6526466608047485	-0.6131746172904968	-0.5497835874557495	0.13765296339988708	-0.5556997060775757	0.07688570022583008	0.2267206311225891
-0.2956162691116333	-0.7228741645812988	-0.3067389130592346	-0.3571690022945404	-0.20932713150978088	-0.7867365479469299	0.28800150752067566	-0.4497881829738617	-0.4382804036140442	0.272249698638916
-2.03910231590271	-5.515405654907227	-4.258137226104736	0.8490453362464905	-3.1933653354644775	-7.1843581199646	-2.9675910472869873	-6.369560241699219	2.3580071926116943	-2.196256637573242
0.1997237354516983	-0.7219700813293457	-0.3294547498226166	-0.8229026198387146	-0.29062119126319885	-0.723296582698822	0.19588463008403778	-0.7202932238578796	0.09413249790668488	0.21685662865638733
-0.4673270583152771	-0.4673410952091217	-0.04244948923587799	-0.44537848234176636	-0.16320644319057465	-0.670127809047699	0.12603379786014557	-0.6290960311889648	-0.33125925064086914	0.232639878988266
-0.06074189394712448	-0.41669076681137085	-0.2142058163881302	-0.46623316407203674	-0.4625805914402008	-0.7103870511054993	0.13688674569129944	-0.84178626537323	-0.018247991800308228	-0.03821878135204315
0.04072873294353485	-0.5071322917938232	-0.22546333074569702	-0.6568498611450195	-0.15258893370628357	-0.7421445250511169	0.45359623432159424	-0.6812070608139038	-0.0010079145431518555	0.06186332553625107
